Time,Open,High,Low,Close,Volume,Symbol
2025-05-19 22:20:00,15.705,15.705,15.66,15.669,1479.0,LINKUSDT_UMCBL
2025-05-19 22:25:00,15.669,15.679,15.651,15.658,589.0,LINKUSDT_UMCBL
2025-05-19 22:30:00,15.658,15.705,15.658,15.705,13505.0,LINKUSDT_UMCBL
2025-05-19 22:35:00,15.705,15.711,15.695,15.697,223.0,LINKUSDT_UMCBL
2025-05-19 22:40:00,15.697,15.712,15.684,15.712,809.0,LINKUSDT_UMCBL
2025-05-19 22:45:00,15.712,15.737,15.712,15.724,791.0,LINKUSDT_UMCBL
2025-05-19 22:50:00,15.724,15.724,15.704,15.705,163.0,LINKUSDT_UMCBL
2025-05-19 22:55:00,15.705,15.715,15.699,15.699,2223.0,LINKUSDT_UMCBL
2025-05-19 23:00:00,15.699,15.74,15.699,15.74,264.0,LINKUSDT_UMCBL
2025-05-19 23:05:00,15.74,15.771,15.74,15.765,966.0,LINKUSDT_UMCBL
2025-05-19 23:10:00,15.765,15.771,15.76,15.76,1503.0,LINKUSDT_UMCBL
2025-05-19 23:15:00,15.76,15.77,15.739,15.739,329.0,LINKUSDT_UMCBL
2025-05-19 23:20:00,15.739,15.739,15.729,15.735,229.0,LINKUSDT_UMCBL
2025-05-19 23:25:00,15.735,15.739,15.722,15.722,727.0,LINKUSDT_UMCBL
2025-05-19 23:30:00,15.722,15.756,15.707,15.756,592.0,LINKUSDT_UMCBL
2025-05-19 23:35:00,15.756,15.769,15.755,15.763,533.0,LINKUSDT_UMCBL
2025-05-19 23:40:00,15.763,15.799,15.763,15.776,277.0,LINKUSDT_UMCBL
2025-05-19 23:45:00,15.776,15.816,15.776,15.815,1436.0,LINKUSDT_UMCBL
2025-05-19 23:50:00,15.815,15.83,15.799,15.8,1983.0,LINKUSDT_UMCBL
2025-05-19 23:55:00,15.8,15.815,15.788,15.796,372.0,LINKUSDT_UMCBL
2025-05-20 00:00:00,15.796,15.823,15.789,15.814,1792.0,LINKUSDT_UMCBL
2025-05-20 00:05:00,15.814,15.846,15.814,15.846,485.0,LINKUSDT_UMCBL
2025-05-20 00:10:00,15.846,15.89,15.827,15.881,9787.0,LINKUSDT_UMCBL
2025-05-20 00:15:00,15.881,15.996,15.881,15.984,6137.0,LINKUSDT_UMCBL
2025-05-20 00:20:00,15.984,15.99,15.848,15.855,8396.0,LINKUSDT_UMCBL
2025-05-20 00:25:00,15.855,15.916,15.772,15.772,7069.0,LINKUSDT_UMCBL
2025-05-20 00:30:00,15.772,15.787,15.724,15.726,3866.0,LINKUSDT_UMCBL
2025-05-20 00:35:00,15.726,15.836,15.726,15.814,4277.0,LINKUSDT_UMCBL
2025-05-20 00:40:00,15.814,15.814,15.738,15.748,6190.0,LINKUSDT_UMCBL
2025-05-20 00:45:00,15.748,15.763,15.691,15.697,3566.0,LINKUSDT_UMCBL
2025-05-20 00:50:00,15.697,15.709,15.686,15.704,745.0,LINKUSDT_UMCBL
2025-05-20 00:55:00,15.704,15.718,15.675,15.695,5984.0,LINKUSDT_UMCBL
2025-05-20 01:00:00,15.695,15.771,15.681,15.771,1269.0,LINKUSDT_UMCBL
2025-05-20 01:05:00,15.771,15.803,15.754,15.787,4814.0,LINKUSDT_UMCBL
2025-05-20 01:10:00,15.787,15.787,15.754,15.764,1203.0,LINKUSDT_UMCBL
2025-05-20 01:15:00,15.764,15.79,15.741,15.782,1941.0,LINKUSDT_UMCBL
2025-05-20 01:20:00,15.782,15.885,15.782,15.885,2137.0,LINKUSDT_UMCBL
2025-05-20 01:25:00,15.885,15.91,15.87,15.91,952.0,LINKUSDT_UMCBL
2025-05-20 01:30:00,15.91,15.985,15.906,15.966,7261.0,LINKUSDT_UMCBL
2025-05-20 01:35:00,15.966,16.047,15.961,16.04,5917.0,LINKUSDT_UMCBL
2025-05-20 01:40:00,16.04,16.062,15.992,15.993,8520.0,LINKUSDT_UMCBL
2025-05-20 01:45:00,15.993,16.069,15.993,16.011,4806.0,LINKUSDT_UMCBL
2025-05-20 01:50:00,16.011,16.123,16.011,16.116,3853.0,LINKUSDT_UMCBL
2025-05-20 01:55:00,16.116,16.191,16.086,16.086,16653.0,LINKUSDT_UMCBL
2025-05-20 02:00:00,16.086,16.187,16.086,16.151,18312.0,LINKUSDT_UMCBL
2025-05-20 02:05:00,16.151,16.185,16.122,16.17,2865.0,LINKUSDT_UMCBL
2025-05-20 02:10:00,16.17,16.248,16.148,16.248,8546.0,LINKUSDT_UMCBL
2025-05-20 02:15:00,16.248,16.348,16.229,16.344,14155.0,LINKUSDT_UMCBL
2025-05-20 02:20:00,16.344,16.421,16.283,16.406,16541.0,LINKUSDT_UMCBL
2025-05-20 02:25:00,16.406,16.407,16.282,16.29,9487.0,LINKUSDT_UMCBL
2025-05-20 02:30:00,16.29,16.358,16.289,16.33,9854.0,LINKUSDT_UMCBL
2025-05-20 02:35:00,16.33,16.339,16.256,16.258,4806.0,LINKUSDT_UMCBL
2025-05-20 02:40:00,16.258,16.312,16.244,16.244,2840.0,LINKUSDT_UMCBL
2025-05-20 02:45:00,16.244,16.27,16.172,16.181,6311.0,LINKUSDT_UMCBL
2025-05-20 02:50:00,16.181,16.222,16.181,16.206,3558.0,LINKUSDT_UMCBL
2025-05-20 02:55:00,16.206,16.219,16.166,16.199,3016.0,LINKUSDT_UMCBL
2025-05-20 03:00:00,16.199,16.236,16.168,16.227,2866.0,LINKUSDT_UMCBL
2025-05-20 03:05:00,16.227,16.258,16.191,16.211,1499.0,LINKUSDT_UMCBL
2025-05-20 03:10:00,16.211,16.237,16.193,16.193,617.0,LINKUSDT_UMCBL
2025-05-20 03:15:00,16.193,16.236,16.136,16.153,3500.0,LINKUSDT_UMCBL
2025-05-20 03:20:00,16.153,16.195,16.152,16.173,1126.0,LINKUSDT_UMCBL
2025-05-20 03:25:00,16.173,16.2,16.159,16.173,3667.0,LINKUSDT_UMCBL
2025-05-20 03:30:00,16.173,16.184,16.057,16.068,25375.0,LINKUSDT_UMCBL
2025-05-20 03:35:00,16.068,16.095,16.064,16.092,5092.0,LINKUSDT_UMCBL
2025-05-20 03:40:00,16.092,16.105,16.074,16.082,1156.0,LINKUSDT_UMCBL
2025-05-20 03:45:00,16.082,16.11,16.05,16.067,2795.0,LINKUSDT_UMCBL
2025-05-20 03:50:00,16.067,16.094,16.067,16.09,3780.0,LINKUSDT_UMCBL
2025-05-20 03:55:00,16.09,16.144,16.09,16.129,3554.0,LINKUSDT_UMCBL
2025-05-20 04:00:00,16.129,16.15,16.093,16.094,3247.0,LINKUSDT_UMCBL
2025-05-20 04:05:00,16.094,16.094,16.068,16.068,1419.0,LINKUSDT_UMCBL
2025-05-20 04:10:00,16.068,16.097,16.045,16.097,4015.0,LINKUSDT_UMCBL
2025-05-20 04:15:00,16.097,16.1,16.047,16.063,715.0,LINKUSDT_UMCBL
2025-05-20 04:20:00,16.063,16.076,16.025,16.055,5634.0,LINKUSDT_UMCBL
2025-05-20 04:25:00,16.055,16.055,16.027,16.027,883.0,LINKUSDT_UMCBL
2025-05-20 04:30:00,16.027,16.043,16.02,16.043,4320.0,LINKUSDT_UMCBL
2025-05-20 04:35:00,16.043,16.073,16.041,16.055,1368.0,LINKUSDT_UMCBL
2025-05-20 04:40:00,16.055,16.065,16.045,16.045,710.0,LINKUSDT_UMCBL
2025-05-20 04:45:00,16.045,16.13,16.045,16.122,11983.0,LINKUSDT_UMCBL
2025-05-20 04:50:00,16.122,16.186,16.111,16.182,5559.0,LINKUSDT_UMCBL
2025-05-20 04:55:00,16.182,16.191,16.153,16.187,2932.0,LINKUSDT_UMCBL
2025-05-20 05:00:00,16.187,16.228,16.177,16.191,9075.0,LINKUSDT_UMCBL
2025-05-20 05:05:00,16.191,16.231,16.18,16.231,721.0,LINKUSDT_UMCBL
2025-05-20 05:10:00,16.231,16.266,16.223,16.25,11720.0,LINKUSDT_UMCBL
2025-05-20 05:15:00,16.25,16.275,16.25,16.269,7617.0,LINKUSDT_UMCBL
2025-05-20 05:20:00,16.269,16.269,16.235,16.239,1765.0,LINKUSDT_UMCBL
2025-05-20 05:25:00,16.239,16.279,16.239,16.27,2031.0,LINKUSDT_UMCBL
2025-05-20 05:30:00,16.27,16.276,16.249,16.261,6006.0,LINKUSDT_UMCBL
2025-05-20 05:35:00,16.261,16.297,16.232,16.283,1981.0,LINKUSDT_UMCBL
2025-05-20 05:40:00,16.283,16.296,16.232,16.249,42310.0,LINKUSDT_UMCBL
2025-05-20 05:45:00,16.249,16.256,16.217,16.253,2303.0,LINKUSDT_UMCBL
2025-05-20 05:50:00,16.253,16.258,16.206,16.225,41750.0,LINKUSDT_UMCBL
2025-05-20 05:55:00,16.225,16.233,16.173,16.177,1772.0,LINKUSDT_UMCBL
2025-05-20 06:00:00,16.177,16.224,16.16,16.16,3179.0,LINKUSDT_UMCBL
2025-05-20 06:05:00,16.16,16.16,16.084,16.106,7727.0,LINKUSDT_UMCBL
2025-05-20 06:10:00,16.106,16.107,16.085,16.095,10209.0,LINKUSDT_UMCBL
2025-05-20 06:15:00,16.095,16.129,16.072,16.113,16205.0,LINKUSDT_UMCBL
2025-05-20 06:20:00,16.113,16.113,16.041,16.105,2781.0,LINKUSDT_UMCBL
2025-05-20 06:25:00,16.105,16.105,16.023,16.046,2118.0,LINKUSDT_UMCBL
2025-05-20 06:30:00,16.046,16.068,16.003,16.03,4611.0,LINKUSDT_UMCBL
2025-05-20 06:35:00,16.03,16.068,16.028,16.068,3410.0,LINKUSDT_UMCBL
2025-05-20 06:40:00,16.068,16.068,16.04,16.067,1181.0,LINKUSDT_UMCBL
2025-05-20 06:45:00,16.067,16.175,16.067,16.142,29124.0,LINKUSDT_UMCBL
2025-05-20 06:50:00,16.142,16.146,16.119,16.12,7995.0,LINKUSDT_UMCBL
2025-05-20 06:55:00,16.12,16.131,16.105,16.105,1373.0,LINKUSDT_UMCBL
2025-05-20 07:00:00,16.105,16.139,16.048,16.048,1371.0,LINKUSDT_UMCBL
2025-05-20 07:05:00,16.048,16.107,15.984,16.079,9941.0,LINKUSDT_UMCBL
2025-05-20 07:10:00,16.079,16.134,16.079,16.109,4876.0,LINKUSDT_UMCBL
2025-05-20 07:15:00,16.109,16.114,16.036,16.045,3968.0,LINKUSDT_UMCBL
2025-05-20 07:20:00,16.045,16.053,16.01,16.034,3173.0,LINKUSDT_UMCBL
2025-05-20 07:25:00,16.034,16.034,15.988,15.988,11026.0,LINKUSDT_UMCBL
2025-05-20 07:30:00,15.988,16.012,15.96,15.964,2192.0,LINKUSDT_UMCBL
2025-05-20 07:35:00,15.964,15.964,15.932,15.932,7095.0,LINKUSDT_UMCBL
2025-05-20 07:40:00,15.932,15.957,15.924,15.955,4228.0,LINKUSDT_UMCBL
2025-05-20 07:45:00,15.955,15.955,15.897,15.918,4041.0,LINKUSDT_UMCBL
2025-05-20 07:50:00,15.918,15.973,15.918,15.942,3478.0,LINKUSDT_UMCBL
2025-05-20 07:55:00,15.942,15.974,15.942,15.944,1751.0,LINKUSDT_UMCBL
2025-05-20 08:00:00,15.944,16.016,15.944,15.97,3766.0,LINKUSDT_UMCBL
2025-05-20 08:05:00,15.97,16.019,15.97,15.97,1075.0,LINKUSDT_UMCBL
2025-05-20 08:10:00,15.97,15.988,15.865,15.876,2412.0,LINKUSDT_UMCBL
2025-05-20 08:15:00,15.876,15.921,15.859,15.921,4643.0,LINKUSDT_UMCBL
2025-05-20 08:20:00,15.921,15.926,15.883,15.91,2010.0,LINKUSDT_UMCBL
2025-05-20 08:25:00,15.91,15.918,15.869,15.869,3483.0,LINKUSDT_UMCBL
2025-05-20 08:30:00,15.869,15.896,15.862,15.894,2016.0,LINKUSDT_UMCBL
2025-05-20 08:35:00,15.894,15.917,15.856,15.876,2854.0,LINKUSDT_UMCBL
2025-05-20 08:40:00,15.876,15.955,15.87,15.951,2410.0,LINKUSDT_UMCBL
2025-05-20 08:45:00,15.951,15.994,15.951,15.981,1700.0,LINKUSDT_UMCBL
2025-05-20 08:50:00,15.981,15.981,15.94,15.945,2645.0,LINKUSDT_UMCBL
2025-05-20 08:55:00,15.945,15.984,15.944,15.977,1899.0,LINKUSDT_UMCBL
2025-05-20 09:00:00,15.977,16.019,15.961,16.013,3381.0,LINKUSDT_UMCBL
2025-05-20 09:05:00,16.013,16.032,15.992,16.001,97624.0,LINKUSDT_UMCBL
2025-05-20 09:10:00,16.001,16.005,15.959,15.959,44481.0,LINKUSDT_UMCBL
